text,label
"My card has an expiration date, will you send a new one automatically?",card_about_to_expire
want to know where funds come from,verify_source_of_funds
I have to verify my source of funds.,verify_source_of_funds
how long should i wait ti activate my card,activate_my_card
My cash withdrawl was declined why?,declined_cash_withdrawal
As far as courtries go which ones are supported?,country_support
who charged my card,transfer_fee_charged
Where can I find information about where my money came from?,verify_source_of_funds
"When I put the wrong pin too much, I got blocked, so can you help me unblock my pin",pin_blocked
How are your exchange rates calculated?,exchange_rate
I just got a new card how do I get it to start working?,activate_my_card
Why doesn't my passcode work?,passcode_forgotten
My transaction from earlier needs to be reversed.,cancel_transfer
How do I know where I can use my card?,card_acceptance
Why can't I get my top up to work in Apple Pay?,apple_pay_or_google_pay
I received the wrong amount of cash.,wrong_amount_of_cash_received
"My beneficiary has been denied, is this normal?",beneficiary_not_allowed
What is the process of obtaining a disposable virtual card,get_disposable_virtual_card
I do not have my pin yet,get_physical_card
How long will my payment be pending?,pending_card_payment
Why are you not accepting my transfer!! I've tried a couple times already now and it just keeps showing an error message,beneficiary_not_allowed
"I need to refund my item, can you please help?",request_refund
Where is my credit card that was to be mailed?,card_arrival
Why don't I see my top up in my wallet?,topping_up_by_card
Contactless payments need to be enabled for my card.,contactless_not_working
How do i activate my card,activate_my_card
My account says a withdrawal is pending - why can't I take cash out of the ATM?,pending_cash_withdrawal
Can I schedule future top ups?,automatic_top_up
What do I do if my phone was stolen?,lost_or_stolen_phone
What is the max I can top up?,top_up_limits
Card payment has be declined.,reverted_card_payment?
I need another card,getting_spare_card
Can I use your app to exchange USD for GBP?,exchange_via_app
I can't get my virtual card to work.,virtual_card_not_working
Is it possible to get one the your cards in the EU?,country_support
Why is my transfer not done yet?,pending_transfer
Is there a number to call to get my pin unblocked?,pin_blocked
"I need to order a new virtual card, how do I do that?",getting_virtual_card
"I need to transfer money into my account, how do I go about doing this?",transfer_into_account
"I thought I lost my card but I found it today, so I would like to reactivate it.",card_linking
Why isn't my pending transfer finished?,pending_transfer
Where can I find the verification code for the top up card?,verify_top_up
I found a charge for a direct debit that was not made by me.,direct_debit_payment_not_recognised
How does a transfer work?,transfer_into_account
Which countries do you operate in,country_support
I got cash and the exchange rate should have been different than it ended up being.,wrong_exchange_rate_for_cash_withdrawal
How do I go forth with bank transfers for top up accounts?,transfer_into_account
I received less cash than the amount I specified in the ATM.,wrong_amount_of_cash_received
How long does a UK transfer take?,balance_not_updated_after_bank_transfer
What are the various currencies and cards that you offer support for?,supported_cards_and_currencies
What's the closest place to withdraw money?,atm_support
What is this direct debit I am seeing?,direct_debit_payment_not_recognised
I want to top up by card,topping_up_by_card
How long will it take to verify my account?,unable_to_verify_identity
Why wouldn't the ATM give me cash?,declined_cash_withdrawal
Can a transaction be cancelled?,cancel_transfer
I tried to top up and suddenly my money disappeared,topping_up_by_card
I tried to transfer some money and it hasn't done it yet - what's going on?,transfer_not_received_by_recipient
Where do I request another card?,getting_spare_card
My currencies needed to be exchanged often and I was wondering if there were any discounts available for this?,exchange_charge
Why is there a 1 euro fee on my statement?,extra_charge_on_statement
Was my top up reversed?,top_up_reverted
Can I reset my password?  I don't know what it is.,passcode_forgotten
I see non-received cash in my app.,cash_withdrawal_not_recognised
I do not feel comfortable verifying my identity.,why_verify_identity
Which credit card top-ups do you accept?,supported_cards_and_currencies
Do you have to order a new card before your current card expires?,card_about_to_expire
Why is it taking so long for my cash withdrawal to no longer show as pending?,pending_cash_withdrawal
Can you tell me the foreign exchange rate?,exchange_rate
Can you tell me where  can change my PIN?,change_pin
Where are the options to top up with a cheque on my account?,top_up_by_cash_or_cheque
Will I know which exchange rate I will get?,exchange_rate
Can you make sure I get a MasterCard and not a Visa?,visa_or_mastercard
What is the cost for an exchange fee?,exchange_charge
What is the auto top-up limit?,automatic_top_up
I tried to do a transfer but I got a message that it was declined.,declined_transfer
how much for a physical card?,order_physical_card
"How can I get a new card ASAP to replace an old, soon to expire one?",card_about_to_expire
"I must quickly transfer something from China, and I need to know how long it will take.",transfer_timing
Where do I find our how to get a physical card?,order_physical_card
I'm still waiting for a money transfer to show.,pending_transfer
Why is my refund missing from my  statement?,Refund_not_showing_up
There was a direct debit from my account and I didn't authorise it,direct_debit_payment_not_recognised
I want to inactivate my account.,terminate_account
I could not use my card in a store.,declined_card_payment
I lost the code and can not get into the app. Help!,passcode_forgotten
"I received my card, how do I get it to work in the app?",card_linking
I withdrew $100 but only received $20,wrong_amount_of_cash_received
I'm having trouble with proving my identity.,unable_to_verify_identity
"Why am I being charged for ATM cash withdrawals? The only reason I use it is because it's been free! Now you expect me to pay for them, and how much is that going to cost me?",cash_withdrawal_charge
Delete my account now please.,terminate_account
What went wrong with my transfer?,declined_transfer
I have duplicate charges for the same transaction,transaction_charged_twice
I would like to know more about what a disposable virtual card is?,get_disposable_virtual_card
I think my wallet fell out on the Tube today! I realized as soon as I got to my desk. How do I cut off the card?,lost_or_stolen_card
I just have one additional card from the USA. Do you support that?,supported_cards_and_currencies
need to exchange currencies,exchange_via_app
Will I get a Visa card or Mastercard?,visa_or_mastercard
Will I get charged fees when I add money with an international card?,top_up_by_card_charge
My balance is not right. It has not been updated for the cash or cheque deposit.,balance_not_updated_after_cheque_or_cash_deposit
When will the check I deposited post to my account?,balance_not_updated_after_cheque_or_cash_deposit
"I can't figure out how to change GBP to AUD, what do I do?",exchange_via_app
tell me how to get a refund for something I bought.,request_refund
Do you allow currency exchanges?,fiat_currency_support
What currency is supported for exchanges and holding?,fiat_currency_support
Where do I go to get the code to verify the top up card?,verify_top_up
Why is the exchange rate different from what I expected?,card_payment_wrong_exchange_rate
I want to get my hands on one of those virtual cards!,getting_virtual_card
I am just waiting for the transaction to be completed.,transfer_not_received_by_recipient
what is the correct exchange rate for getting cash,wrong_exchange_rate_for_cash_withdrawal
How can I get my Google pay top up to work?,apple_pay_or_google_pay
I purchased something overseas and the incorrect exchange rate was applied.,card_payment_wrong_exchange_rate
How do I change the details in my account?,edit_personal_details
I would like to link my card. How do I do it?,card_linking
Which fiat currencies can I use through this app?,fiat_currency_support
The exchange rate was wrong in the foreign country I got cash in.,wrong_exchange_rate_for_cash_withdrawal
My card payment says pending and it hasn't changed,pending_card_payment
Do i have to wait to get the pin or can i set up a pin,get_physical_card
Can I get a mastercard?,visa_or_mastercard
I am still waiting for a cash withdrawal to show,pending_cash_withdrawal
I should not have been charged a fee for my transfer.,transfer_fee_charged
"I noticed a fee, while banking abroad, that seems different than any I have been charged before. What does this fee mean?",transfer_fee_charged
I am trying to make a transfer to a different account but they keep getting declined. I have double checked all the details and the information is correct.,declined_transfer
"I made a card payment, but it has been declined?",declined_card_payment
"I went for a meal in Seattle and paid the bill but I think they charged me twice, the first time they swiped the card I got a notification to say the money had gone out the account but then I added a tip and I think they swiped it all again. Can you refund one of the charges?",transaction_charged_twice
There is a fee on my account. Why?,card_payment_fee_charged
When are you going to activate my card?,activate_my_card
what is this extra charge with my purchase?,card_payment_fee_charged
what is this fee for transfering,transfer_fee_charged
What fees apply when using a card?,card_payment_fee_charged
I have a direct debit on my records that is strange and I need help.,direct_debit_payment_not_recognised
"
I can't seem to be able to use my card


",card_not_working
My top up is not working,top_up_failed
How much does it cost to get a new card?  Mine is almost expired.  How fast does it come?,card_about_to_expire
When will I get a virtual card? I haven't gotten one yet,getting_virtual_card
Could I get a mastercard if that's reasonable?,visa_or_mastercard
I sent money about 5 days ago and the recipient has not received the money yet.,transfer_not_received_by_recipient
How long will it take to refund me,Refund_not_showing_up
"This company is bad, please delete my account.",terminate_account
Can I get my card fast tracked?,card_delivery_estimate
Can you tell me what I need to do for the identity check process?,verify_my_identity
I didn't receive the correct amount of cash,wrong_amount_of_cash_received
I have a missing refund,Refund_not_showing_up
"When I want to transfer money to my account, how can I do that?",transfer_into_account
It is common for an international transfer to take 2 days or longer? I made a transfer from France 2 days ago and I have not seen it yet.,balance_not_updated_after_bank_transfer
Why is there a charge when I took out money?,cash_withdrawal_charge
Which cards are accepted for topping up?,supported_cards_and_currencies
The ATM didn't give me the full requested amount,wrong_amount_of_cash_received
Can this convert money?,exchange_via_app
My identity wasn't verified,unable_to_verify_identity
Can my salary be received and transferred to my current currency in my country?,receiving_money
"I was charged extra when I made a cash withdraw, why?",cash_withdrawal_charge
Can I top up using an international card,top_up_by_card_charge
How long do transfer pend for?,pending_transfer
Help! I need to cancel a transaction.,cancel_transfer
"If I feel someone has my card information, can I get a new card?",compromised_card
I can see an extra 1£ charge on my app. Why did you charge me extra?,extra_charge_on_statement
"For you, how long do transfers normally take from a UK account? I completed one just now but nothing appears. I just need to be sure everything is okay.",balance_not_updated_after_bank_transfer
What if I don't verify my identity?,why_verify_identity
How long will my cash withdrawal take,pending_cash_withdrawal
I wasn't able to withdraw money at an ATM,declined_cash_withdrawal
Are there any express fees if i want my new card faster?,card_about_to_expire
My top up doesn't work,top_up_failed
Can I track my card while it is in the process of delivery?,card_arrival
Hi i received an error message informing me about the transaction failure. I have done the money transfer before and it never failed. Please let me know what is the issue this time.,beneficiary_not_allowed
Are there virtual cards,getting_virtual_card
How do I get a new expiration date?,card_about_to_expire
I think someone else is using my card.,compromised_card
"I just transferred my friend money, but she hasn't received it yet, and it's been a few hours. Can you tell me when to expect it to go through?",transfer_not_received_by_recipient
The card PIN is not visible anywhere?,get_physical_card
How much is the fee for a SEPA transfer?,top_up_by_bank_transfer_charge
Why did my top-up fail?,top_up_failed
I would like to link my card to my account.,card_linking
"Please give me both Visa and MasterCard, is it possible?",visa_or_mastercard
Why didn't my card payment work?,declined_card_payment
How do I go about transferring money using my credit card?,topping_up_by_card
"I asked for a certain amount of money from the ATM, but it gave me a different amount. Less than what I asked for.",wrong_amount_of_cash_received
Tell me why there is a charge on my cash withdrawl.,cash_withdrawal_charge
I need my payment in another currency,receiving_money
What should I do if I have used all of my PIN tries?,pin_blocked
I need to reset my passcode. Where do I go to do that?,passcode_forgotten
Can I use check to deposit?,top_up_by_cash_or_cheque
Can I exchange USD for GBP in your app?,exchange_via_app
How do I top up with a cheque?,top_up_by_cash_or_cheque
My account isn't showing a transfer I made.,balance_not_updated_after_bank_transfer
"My top-up was cancelled, could my bank be the problem?",top_up_reverted
What areas are cards delivered to?,order_physical_card
"i didnt make these transactions, i think my card details might be stolen",compromised_card
What is the first step that I should take after my card has been stolen?,lost_or_stolen_card
"In the exchange and holding, what fiat is allowed?",fiat_currency_support
Why do you need to check my identity?,why_verify_identity
I just got married and need to change my name on the account,edit_personal_details
We need both a visa and a Mastercard.,visa_or_mastercard
Where can I use my card?,card_acceptance
My app shows a payment I didn't make,card_payment_not_recognised
Would I be able to get a second card?,getting_spare_card
How can I link my bank to my top up account?,transfer_into_account
What is limit of disposable cards  I can make per day?,disposable_card_limits
I really need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or try an alternative,top_up_failed
"I'm really concerned because I only made one transaction, but it's appearing multiple times.",transaction_charged_twice
How do I change my PIN abroad?,change_pin
"I normally have no issues making transfers, so why am I suddenly being told it is not possible?",beneficiary_not_allowed
Do top-ups have a limit?,top_up_limits
I am seeing and extra 1$ charged to my account and wanted to know about it.,extra_charge_on_statement
Send me my card now! ASAP,card_delivery_estimate
How long will it take for a bank transfer to show up on my account? It's been a couple hours but I havnt seen anything yet. Also it's from a UK account if that makes any difference.,balance_not_updated_after_bank_transfer
I didn't make this direct debit transaction,direct_debit_payment_not_recognised
I bought something and the money appeared back into my account? Why?,reverted_card_payment?
How do I get a real card?,order_physical_card
I requested a refund from a merchant but don't see the money in my account.  Are you able to check with the merchant or process the refund manually?,Refund_not_showing_up
can i get a virtual card,get_disposable_virtual_card
There is an important thing from China that I need to transfer. Approximately how long will this take?,transfer_timing
"Hi, I lost my phone yesterday, what can I do to stop someone using my account on it?",lost_or_stolen_phone
Does it cost extra to exchange currencies?,exchange_charge
How do I activate my new card I just got?,activate_my_card
I believed crypto top up with something you offered. This does not seem to be working. The money has been removed from my account though so what's going on?,top_up_reverted
Can you make exchanges using the EUR?,fiat_currency_support
"If I request that my funds be held, what currencies do you use?",fiat_currency_support
"There's a €1 fee on my statement, why?",extra_charge_on_statement
What do I need to do to change my PIN?,change_pin
can i use check to top up,top_up_by_cash_or_cheque
Why is there a direct debit set up in my name?,direct_debit_payment_not_recognised
"Hi, I made a transfer yesterday that I need to reverse.  I need to put the money in a different account.",cancel_transfer
I would like to top up my account automatically. How do I do that?,automatic_top_up
Can I top-up my google pay?,apple_pay_or_google_pay
I have been charged twice on my statement.,transaction_charged_twice
Why do you need me to verify who I am?,why_verify_identity
What could the reason be that my payment card was declined?,declined_card_payment
There's a payment showing in the app today even though I have not used my card at all. I want a refund.,direct_debit_payment_not_recognised
What is going on with my cash deposit. I'm looking at my account balance and it is not there. It has been almost a week. Someone better get back to me asap.,balance_not_updated_after_cheque_or_cash_deposit
Why was a fee added to my bill when I used my card?,card_payment_fee_charged
An unauthorized payment is in my app,card_payment_not_recognised
"I have my card, when whill my PIN be available?",get_physical_card
"How do I close my account, since I'm dissatisfied?",terminate_account
I ordered something online a while ago and I haven't gotten it. I would like a refund.,request_refund
"Hi, I am unable to use my card in ATM. I had tried my card in two ATMs but both ATMs declined it. Could you please check my account?",declined_cash_withdrawal
Who accepts my card?,card_acceptance
How do I get another card,getting_spare_card
Activate my card,activate_my_card
I requested a refund from Next because the dress I purchased had three arm holes. They said they sent the refund last Wednesday which is nearly a week ago and I still don't have it.  Why not?,Refund_not_showing_up
"When using a US card, what is the cost for a top up/off?",top_up_by_card_charge
Can someone please assist me with finding my nearest ATM?,atm_support
How do i top up my google pay?,apple_pay_or_google_pay
I was unaware of the additional charge that was added onto my previous payment. A notification of extra charges would be appreciated in the future.,card_payment_fee_charged
Can you help my fix my contactless?,contactless_not_working
Why can't I get cash from the ATM?,declined_cash_withdrawal
How do I perform identity checks?,verify_my_identity
i haven't received my order and want a refund,request_refund
"Where can I find out the fee structure for my account? I have been charged fees for some transactions, but not for other ones. I can't find a pattern in these fees.",card_payment_fee_charged
The day before yesterday I transferred funds to another account within the country.  The funds have not yet arrived.  I double and triple checked the account number and it was correct.  Why hasn't the transfer been completed yet?,transfer_not_received_by_recipient
Tell me where I can find the auto top up feature and a little bit about it please.,automatic_top_up
"I just saw some charges on my card from the past days that I dont recognize, I need to freeze the card asap! Will I be able to get my money back?",card_payment_not_recognised
Do I pay a fee for SEPA transfers?,top_up_by_bank_transfer_charge
Where is my top-up verification code?,verify_top_up
"When I top-up, the app reverts it.",top_up_reverted
Why is there a cash withdrawal I didn't make?,cash_withdrawal_not_recognised
Do you guys accept Visa or Mastercard?,visa_or_mastercard
Why am I being charged when I withdraw cash?,cash_withdrawal_charge
I dont see my reciept,transfer_not_received_by_recipient
"When I tried to top up using my card, all of the money disappeared.",topping_up_by_card
Can I tell if my top off didn't work?  It doesn't seem to have.,top_up_failed
There's a possibility that my card was compromised.,compromised_card
Is American Express accepted?,supported_cards_and_currencies
My salary is in GBP. Do I need to configure this somewhere?,receiving_money
What is the reason for the identity check,why_verify_identity
I need to actuate my card.,activate_my_card
"In regards to my card payment, the exchange rate is incorrect.",card_payment_wrong_exchange_rate
I am having trouble transferring money to a beneficiery.,beneficiary_not_allowed
Why do I see an extra £1 charge on my statement?,extra_charge_on_statement
I can't input my pin again.,pin_blocked
What's the web address to unblock my pin?,pin_blocked
How many countries do you work in?,country_support
Where are the ATMs that I can use Mastercard?,atm_support
Are you able to guide me to my card's location?,lost_or_stolen_card
"I went to withdraw some cash earlier today, but seems the ATM gave me the wrong amount of cash! The amount showing up in the app is a lot more",wrong_amount_of_cash_received
Why did I get charged a fee for transferring money?,transfer_fee_charged
How can I exchange AUD for GBP?,exchange_via_app
How can I get my card out of the ATM?,card_swallowed
I received the wrong exchange rate for an item i bought.,card_payment_wrong_exchange_rate
The ATM keeps declining my Transaction . I tried two different ATMs already Would you please check if everything is okay with my account?,declined_cash_withdrawal
Why isn't my ID being verified?,unable_to_verify_identity
Can you look into my top up please.  I made it over three hours ago and yet it's still pending.,pending_top_up
I got less money than I asked for.,wrong_amount_of_cash_received
I was under the impression I can make transfers for free. I made an online purchase for something that was obroad and there's some additional strange fee. I've never seen this before and this isn't fair.,transfer_fee_charged
How do you top-up using cash?,top_up_by_cash_or_cheque
How do I add an existing card to the app?,card_linking
Where do you get your exchange rates from?,exchange_rate
When will it be delivered to the US?,card_delivery_estimate
Do these virtual cards have any caps on using them?,disposable_card_limits
My latest transfer seems to be missing.,balance_not_updated_after_bank_transfer
Can I obtained a Visa Card,visa_or_mastercard
What countries are you available in?,country_support
What is this direct debit in my statement?,direct_debit_payment_not_recognised
Which credit or debit cards can I use to top up?,supported_cards_and_currencies
Do I need to go to a physical bank to change my PIN?,change_pin
My exchange seems to have something wrong with it. I changed over Russian Ruble to UK pounds and it appears I was charged way more than I was supposed to be.,card_payment_wrong_exchange_rate
Why is the identity check involved?,why_verify_identity
"I tried to top up using my card, but now the money just disappeared!",topping_up_by_card
Do I have to do an identity check?,why_verify_identity
What was the $1 charge for on my statement?,extra_charge_on_statement
Can I get a card that works in other countries like Africa and Indonesia?,country_support
what do i need to have with me to activate card,activate_my_card
My card needs to be topped up.,topping_up_by_card
Do transfers from Europe take longer?,transfer_timing
Why was my card payment reversed?,reverted_card_payment?
How much can I top up in a day?,top_up_limits
Can I change my PIN if I want to?,change_pin
can i top up with apple pay,apple_pay_or_google_pay
What happens when I money transaction doesn't show up on the receiving side?,transfer_not_received_by_recipient
I must verify the source of my funds,verify_source_of_funds
Where do I go to change my PIN?,change_pin
Why was my withdrawal requested cancelled by the ATM?,declined_cash_withdrawal
Can you tell me what the transfer policy is?,top_up_by_bank_transfer_charge
I transferred money to my account but it is not showing.,balance_not_updated_after_bank_transfer
Are there charges for cash withdrawals?,cash_withdrawal_charge
"I attempted a transfer, but it failed.",failed_transfer
Whats the process of tranfering money into an account?,transfer_into_account
Why am I unable to take money from my card but the statement says the transaction is still pending?,pending_cash_withdrawal
How do I use contactless pay?,contactless_not_working
My account was charged a debit payment I don't recognize.,direct_debit_payment_not_recognised
I'm still waiting for my top-up to go through,pending_top_up
"My card was rejected at the store for some reason, can you look into this for me?",declined_card_payment
Are there restrictions for my disposable card since it does not seem to be working?,virtual_card_not_working
wheres my pin,get_physical_card
"Recently, a few weeks ago there was a transaction made on my account by some seller that I don't recognize. I am very certain that didn't happen  and will like for you to trace back to make sure.",direct_debit_payment_not_recognised
I need the source of my funds verified. How do I do this?,verify_source_of_funds
"Hello, there seems to be a billing mistake associated with my account.  My app was charged $1 more than it should have.  Could you please explain why this may have happened?",extra_charge_on_statement
What's the reason for needing to verify my identity?,why_verify_identity
I don't have a way to prove my identity.,unable_to_verify_identity
How do I find my card PIN?,get_physical_card
Help! I need to transfer something to China.,transfer_timing
"The transfer keeps failing , I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, Would you please check the issue ?",failed_transfer
I just realised I made the wrong payment yesterday. Can you please change it to the right account? It's my rent payment and really really needs to be in the right account by tomorrow,cancel_transfer
"Hi, I checked my transactions and saw that I was charged twice during a restaurant visit. I would like to get my money back.",transaction_charged_twice
"please help me with this transfer, for some reason i can't transfer to a cryptocurency account",declined_transfer
My card payment has not been withdrawn from my account,reverted_card_payment?
My payment has been returned.,reverted_card_payment?
I found my lost card. Am I still able to use it?,card_linking
I'd like more information about choosing a Visa or Mastercard.,visa_or_mastercard
I still don't have a card. How do I get one?,order_physical_card
where is theft-top option?,automatic_top_up
"I deposited cash into my account a week ago and it is still not available, please tell me why? I need the cash back now.",balance_not_updated_after_cheque_or_cash_deposit
How do I actually obtain a card myself?,order_physical_card
Is there a way to make my money usable in another country?,exchange_via_app
I tried to withdraw money but I was declined!,declined_cash_withdrawal
Could you please recommend what I should do if my card keeps getting declined?  I planned to top-up today but I am unable to get it to work.  I need a fast solution to this problem.,top_up_failed
Can you delete my account please?,terminate_account
Transferring money using credit card,topping_up_by_card
Why is a payment showing up on my card as pending?,pending_card_payment
When will my transfer move out of pending stage?,pending_transfer
The exchange rate used on your app is really bad. I'm considering closing my account because of it.,card_payment_wrong_exchange_rate
I can't get my virtual card to work at all,virtual_card_not_working
Where's accounting for my cash withdrawal?,pending_cash_withdrawal
There is  an extra 1£ charge on my app. Why did it charge me extra?,extra_charge_on_statement
"I'm waiting for a transfer from the US, how much longer?",transfer_timing
I want a refund for my item,request_refund
Do you do SWIFT transfers?,top_up_by_bank_transfer_charge
Why am I seeing a transfer fee on my bank statement?,transfer_fee_charged
"My identity isn't being accepted, what should I do?",unable_to_verify_identity
The exchange rate is incorrect on an item I recently purchased in a foreign country.,card_payment_wrong_exchange_rate
when will my transfer clear,pending_transfer
Where can I go to update my personal profile?,edit_personal_details
Why do you keep declining my payment?I tried several times with this card and it is just not working.,declined_card_payment
"I recently purchased something, and the exchange rate was wrong.",card_payment_wrong_exchange_rate
I am under the impression that my top up is still pending,pending_top_up
Is there a reason why my card was declined when I attempted to withdraw money?,declined_cash_withdrawal
Are you able to unblock my pin?,pin_blocked
How do I set a new pin?,change_pin
"I might be paranoid, but someone may be using my card.",compromised_card
My card payment doesn't work.,declined_card_payment
Says my transfer can't be completed?,failed_transfer
"I didn't think my country-to-country money transfer would take so long. It still says that it's pending so I re-checked all of the account information--everything seems right, so what's the deal?",pending_transfer
How far is the closest ATM from me?,atm_support
How long does it take to get money from Europe?,transfer_timing
Why did I not get the amount of money I requested?,wrong_amount_of_cash_received
Why is there a €1 charge on my statement?,extra_charge_on_statement
The ATM didnt return my card!,card_swallowed
Why did my cash get charged a fee that should not be there.,cash_withdrawal_charge
Where is the option to top up with a cheque?,top_up_by_cash_or_cheque
There was a charge made on my card from a couple weeks ago and I don't remember making the purchase. Nor do I remember the company itself. Can we trace this at all to confirm if I did it or not?,direct_debit_payment_not_recognised
I did not receive the right amount of cash.,wrong_amount_of_cash_received
how long til my cash out goes through?,pending_cash_withdrawal
I couldn't get money from the ATM,declined_cash_withdrawal
What do I do to verify a top-up?,verify_top_up
I want to add funds to my account. What payment methods are accepted?,supported_cards_and_currencies
Do I have to manually top up once I'm too low?,automatic_top_up
Can you transfer money to your card by bank transfer?,transfer_into_account
"I am seeing in the app, some cash witdhrawals that I did not authorize.",cash_withdrawal_not_recognised
My card got lost.,lost_or_stolen_card
Why didn't I receive the right amount of cash?,wrong_amount_of_cash_received
What should I do since my card is trapped in the ATM?,card_swallowed
"My card got blocked, how do I reset?",pin_blocked
When will my card come? I need it as soon as possible!,card_delivery_estimate
I think I was double charged,transaction_charged_twice
"My payment was put back, I think.",reverted_card_payment?
Is there an amount limit to my top-up?,top_up_limits
The ATM stole my card!,card_swallowed
I don't appreciate the extra fees being siphoned from my account. I was helping some friends move to Japan and we were buying home decorations at the local stores. The  receipts differed greatly from what showed up in my bank account and my statement. When can I expect the extra fees to be back in my account?,transfer_fee_charged
"I desperately need to change my PIN, but I'm overseas on vacation right now. How can I do this?",change_pin
Can I allow other people to top up my account?,topping_up_by_card
Can cards be delivered? Where?,order_physical_card
Why did the ATM swallow my card?,card_swallowed
what are the exchange rates for foreign currency ATMs,wrong_exchange_rate_for_cash_withdrawal
I can't get money out of the ATM. Is my card actually working? It's the first time I tried using it,declined_cash_withdrawal
Can I choose between Visa or MasterCard?,visa_or_mastercard
My top-up appears to be pending.,pending_top_up
My top up says it is still pending,pending_top_up
Help me order a new card that's going to be expired soon.,card_about_to_expire
"I think a card payment I made was cancelled, can you check?",reverted_card_payment?
How can I go about transferring money to my account?,transfer_into_account
Why has my top up been returned?,top_up_reverted
Why am I being charge a fee when using an ATM?,cash_withdrawal_charge
Does it cost me anything to top up my account via bank transfer?,top_up_by_bank_transfer_charge
How long does it take to authorise a payment?,pending_card_payment
Can I do a bank transfer to put additional money in my account because I am out of money?,transfer_into_account
I need money put into this account from another one.,transfer_into_account
What is the status of my card's delivery?,card_arrival
The contactless payments are not working.,contactless_not_working
My card was declined at a restaurant today and I am not sure why.,card_not_working
I'm wondering how long it takes for my money to get to me after a bank transfer.,balance_not_updated_after_bank_transfer
Do you accept SWIFT transfers?,top_up_by_bank_transfer_charge
What are the steps for the identity checks?,verify_my_identity
"Hi,  Is there any problem with app? As i am facing some issues with the exchange of crypto currency. I am extremely interested in buying.",beneficiary_not_allowed
I got topped up but the application reverted it.,top_up_reverted
What is the longest a US transfer should take to appear in my account?,transfer_timing
The payment on my card shows as pending.,pending_card_payment
Should I just wait until the post office sends a change of address form?,edit_personal_details
Can I use your app if I am from the EU?,country_support
Am I able to get a refund for a purchase?,request_refund
"I completed an in country transfer a few days ago and was sure to check the account information several times since the transaction was completed, but the funds are still not available. What is the problem?",transfer_not_received_by_recipient
Help!  In the app there is a direct debit that I don't remember.,direct_debit_payment_not_recognised
How do I update my PIN to a new number?,change_pin
Why has my top up been cancelled,top_up_reverted
How to verify top up card?,verify_top_up
Please provide me a list of ATMs that accept my card.,atm_support
In what countries do you do business?,country_support
HOw do I get my card back after the ATM has pulled it in?,card_swallowed
"Heyy I tried to top up with my card today but it failed! I just got the couple days before but it has worked last time. What's going on, can you double check please?",top_up_failed
Why are there fees for using a card?,card_payment_fee_charged
Why do you require identification documents,why_verify_identity
How do I view the card I received in the app?,card_linking
How long will it take to transfer from europe?,transfer_timing
I see a direct debit that I didn't authorize,direct_debit_payment_not_recognised
How do I terminate my account.,terminate_account
Where can money withdrawals be made?,atm_support
I want my card I just received to show up in the app. How do I do that?,card_linking
I use GBP for my salary deposits. Must I set this up somewhere?,receiving_money
I tried to make a transfer but it failed,failed_transfer
can I have multiple currencies?,fiat_currency_support
Can I have it add money at certain time intervals when I travel?,automatic_top_up
The exchange rate applied is wrong for my international purchase.,card_payment_wrong_exchange_rate
Why did I get less money than I asked for?,wrong_amount_of_cash_received
"I'm having issues with my card. You guys keep declining it for some reason. I haven't had any issues up until this point. What is going on? I've tried a handful of times with the same, unfortunate, result!",declined_transfer
Will I get charged for topping up with an international card?,top_up_by_card_charge
Transfer isn't working?,failed_transfer
I keep trying to use my card to buy some things and you keep declining it. Why? I've tried multiple times to make it go through but it won't.,declined_card_payment
What locations are cards delivered to?,order_physical_card
Where can I change my personal information after I move?,edit_personal_details
can i use my mastercard to add money to my account,supported_cards_and_currencies
How are exchange rates calculated at this bank?,exchange_rate
I need to update my address.,edit_personal_details
"After inputting the wrong pin too many times, can you now help me unblock my pin?",pin_blocked
"I made a big purchase that I regretted and cancelled, the merchant said that my refund was submitted. Can you confirm to me that all of my money was truly returned to me?",Refund_not_showing_up
Can you tell me the restrictions for the disposable cards?,disposable_card_limits
"I have the funds, why can I not use my top-up?",top_up_failed
My card was declined at a restaurant today and I don't know what the problem is.,card_not_working
What is the extra fee that showed up on my card?,card_payment_fee_charged
Why is there an extra fee on a transfer?,transfer_fee_charged
Can I request a card?,order_physical_card
Can you tell me the countries you provide support for.,country_support
I want to get a refund.,request_refund
Why are there additional fees for transfers?,transfer_fee_charged
I have heard about these disposable virtual cards but don't understand how they work.,get_disposable_virtual_card
Where do I find the auto top up option?,automatic_top_up
"There is an unexplained $1 charge on my statement, can you please explain this to me?",extra_charge_on_statement
I want to use a payment card to top up my account. How can I do this?,supported_cards_and_currencies
"If I have more than one disposable card, can I make five payments on each of them?",disposable_card_limits
How long after I receive my statement can I dispute payments on it?,direct_debit_payment_not_recognised
"My PIN can't access my card, can you help?.",pin_blocked
"Hello. I bought an item a while ago, and have since requested a refund.  However, upon checking my online statements, it seems that I haven't been issued a refund yet.  How can this be remedied?",Refund_not_showing_up
what are the locations i can withdraw money,atm_support
What'll it charge me for a SEPA transfer?,top_up_by_bank_transfer_charge
Can I reactivate my PIN?,pin_blocked
Trouble transferring transaction contact for help,declined_transfer
"When my card expires soon, how fast is the replacement card sent and what are the costs?",card_about_to_expire
Can you tell me your exchange rates?,exchange_rate
